201214,0.020000,0.02954,0.00000,1.01563,0.000,-1.666,-0.116,-1.582,-0.0521,-0.0342
201234,0.020000,0.02783,-0.00366,1.01685,-0.206,-1.568,-0.121,-1.581,-0.1513,0.0039
201254,0.020000,0.02759,-0.00830,1.01294,-0.470,-1.560,-0.124,-1.581,0.2304,-0.0190
201274,0.020000,0.03003,-0.00781,1.00928,-0.443,-1.704,-0.129,-1.580,0.0624,0.2100
201294,0.020000,0.02734,-0.00293,1.01147,-0.166,-1.549,-0.132,-1.578,-0.1131,0.0803
201314,0.020000,0.02661,-0.00488,1.01831,-0.275,-1.497,-0.139,-1.579,-0.2047,-0.1640
201334,0.020000,0.02344,-0.00171,1.01465,-0.097,-1.323,-0.135,-1.576,0.1388,-0.0800
201354,0.020000,0.02393,-0.00098,1.01318,-0.055,-1.353,-0.133,-1.572,0.0014,-0.0190
201374,0.020000,0.02881,-0.00098,1.01416,-0.055,-1.627,-0.134,-1.571,-0.1055,0.1032
201394,0.020000,0.02881,-0.00195,1.01440,-0.110,-1.627,-0.134,-1.568,-0.0215,0.2100
201414,0.020000,0.02832,-0.00488,1.01123,-0.277,-1.604,-0.136,-1.565,0.0319,0.1795
201434,0.020000,0.03052,-0.00732,1.01807,-0.412,-1.717,-0.142,-1.569,-0.0215,-0.0342
201454,0.020000,0.03174,-0.00488,1.02222,-0.274,-1.778,-0.144,-1.569,0.0319,0.1948
201474,0.020000,0.02954,-0.00635,1.02026,-0.356,-1.658,-0.146,-1.566,0.1159,0.2482
201494,0.020000,0.03101,-0.00049,1.01392,-0.028,-1.752,-0.145,-1.571,-0.0521,-0.0648
201514,0.020000,0.02783,-0.00293,1.01758,-0.165,-1.567,-0.146,-1.573,-0.0444,-0.0953
201534,0.020000,0.02075,0.00146,1.01489,0.083,-1.171,-0.149,-1.559,-0.3803,0.2635
201554,0.020000,0.02319,0.00586,1.01538,0.331,-1.309,-0.137,-1.555,0.1006,-0.0113
201574,0.020000,0.02441,-0.00098,1.01440,-0.055,-1.379,-0.132,-1.546,0.1998,0.2711
201594,0.020000,0.02393,-0.00220,1.01733,-0.124,-1.347,-0.131,-1.544,0.0166,-0.1106
201614,0.020000,0.02905,-0.00537,1.01147,-0.304,-1.645,-0.137,-1.544,-0.1360,0.1032
201634,0.020000,0.03052,-0.00366,1.01709,-0.206,-1.719,-0.138,-1.546,0.0548,0.0879
201654,0.020000,0.03003,-0.00269,1.01709,-0.151,-1.691,-0.137,-1.549,0.0624,-0.0037
201674,0.020000,0.02930,-0.00366,1.01416,-0.207,-1.655,-0.136,-1.553,0.0930,-0.1335
201694,0.020000,0.02588,0.00098,1.01001,0.055,-1.468,-0.133,-1.550,-0.0292,0.1108
201714,0.020000,0.02881,-0.00171,1.01465,-0.097,-1.626,-0.134,-1.553,-0.0902,-0.1182
201734,0.020000,0.02734,0.00146,1.01538,0.083,-1.543,-0.127,-1.556,0.1540,-0.1335
201754,0.020000,0.02954,-0.00317,1.01831,-0.179,-1.662,-0.129,-1.559,-0.0673,-0.0571
201774,0.020000,0.02930,-0.00488,1.01416,-0.276,-1.655,-0.134,-1.559,-0.1208,0.1184
201794,0.020000,0.02832,0.00098,1.01514,0.055,-1.598,-0.131,-1.557,-0.0444,0.1261
201814,0.020000,0.02881,-0.00537,1.01318,-0.304,-1.629,-0.136,-1.554,-0.0826,0.2100
201834,0.020000,0.02954,-0.00708,1.01660,-0.399,-1.664,-0.139,-1.559,0.1235,-0.1029
201854,0.020000,0.02881,-0.00293,1.01147,-0.166,-1.631,-0.140,-1.560,-0.0292,0.0192
201874,0.020000,0.03101,-0.00122,1.01660,-0.069,-1.747,-0.141,-1.563,-0.0979,0.0345
201894,0.020000,0.03125,0.00098,1.02466,0.055,-1.747,-0.138,-1.564,-0.0750,0.1337
201914,0.020000,0.03198,0.00195,1.00513,0.111,-1.822,-0.136,-1.566,-0.1055,0.1490
201934,0.020000,0.03076,0.00195,1.01294,0.110,-1.739,-0.127,-1.572,0.1617,-0.1106
201954,0.020000,0.03027,-0.00195,1.01709,-0.110,-1.705,-0.129,-1.575,-0.0979,-0.0495
201974,0.020000,0.02563,-0.00317,1.02222,-0.178,-1.437,-0.128,-1.577,0.1159,-0.2251
201994,0.020000,0.02539,-0.00562,1.01758,-0.316,-1.429,-0.126,-1.573,0.2915,0.0268
202014,0.020000,0.02808,-0.00513,1.01538,-0.289,-1.584,-0.128,-1.570,0.0319,0.2024
